comic_id,A1Q1,A1Q2,A1Q3,A1Q4,A1Q5,A2Q1,A2Q2,A2Q3,A2Q4,A2Q5,A3Q1,A3Q2,A3Q3,A3Q4,A3Q5,A4Q1,A4Q2,A4Q3,A4Q4,A4Q5,A5Q1,A5Q2,A5Q3,A5Q4,A5Q5,A6Q1,A6Q2,A6Q3,A6Q4,A6Q5,A7Q1,A7Q2,A7Q3,A7Q4,A7Q5,A8Q1,A8Q2,A8Q3,A8Q4,A8Q5,A9Q1,A9Q2,A9Q3,A9Q4,A9Q5,A10Q1,A10Q2,A10Q3,A10Q4,A10Q5,A11Q1,A11Q2,A11Q3,A11Q4,A11Q5,A12Q1,A12Q2,A12Q3,A12Q4,A12Q5
xkcd_303,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_317,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Surprise'],['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_333,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Dark'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Dark'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_349,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],"['Present, do not contribute']",['4'],['Text'],['Surprise'],,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_373,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_387,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_398,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],"['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_410,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],"['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_416,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Dark']",['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_431,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_459,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_479,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['3'],['Text'],"['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_503,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_519,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_543,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration']",,,,,,['Yes'],['Absent'],['1'],['Visual'],['Comparison'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_586,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],['Text'],['Surprise'],['Yes'],"['Present, contribute']",['2'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_629,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_677,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_695,,,,,,,,,,,['Yes'],['Absent'],['8'],"['Text', 'Visual']",['Dark'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,['Yes'],"['Present, do not contribute']",['8'],"['Text', 'Visual']","['Personification', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_708,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['2'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, do not contribute']",['2'],['Text'],"['Comparison', 'Exaggeration', 'Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_724,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Exaggeration'],['Yes'],['Absent'],['1'],['Visual'],['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,
xkcd_767,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],['Yes'],['Absent'],['1'],['Text'],['Dark'],,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],,,,,,,,,,
xkcd_800,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],"['Present, do not contribute']",['3'],['Text'],['Dark'],,,,,,['Yes'],"['Present, do not contribute']",['3'],['Text'],"['Exaggeration', 'Dark']",,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],,,,,,,,,,
xkcd_810,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_845,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']",['Silliness'],['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_888,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Exaggeration'],['Yes'],['Absent'],['1'],['Text'],['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Exaggeration'],,,,,,,,,,
xkcd_904,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Comparison'],['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_951,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_998,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1090,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Silliness', 'Pun']",,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Silliness', 'Pun']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1158,,,,,,,,,,,['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1221,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],,,,,,,,,,
xkcd_1248,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Silliness'],['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1266,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Silliness']",['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1328,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Comparison'],['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1366,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration', 'Sarcasm', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1416,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1446,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1496,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Comparison', 'Sarcasm']",['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration', 'Sarcasm', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1521,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1548,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1570,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1632,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Pun', 'Silliness']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1662,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1677,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1706,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1721,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],"['Present, contribute']",['3'],['Text'],"['Sarcasm', 'Silliness', 'Surprise']",,,,,,['Yes'],['Absent'],['3'],['Text'],"['Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1761,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1839,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']",,,,,,,,,,
xkcd_1900,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1936,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Silliness'],['Yes'],['Absent'],['3'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_1995,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2038,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Silliness'],['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2072,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration']",,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,
xkcd_2114,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2134,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2162,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2189,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2261,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],"['Exaggeration', 'Sarcasm', 'Surprise']",,,,,,['Yes'],['Absent'],['3'],['Text'],['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2289,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2308,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2320,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],['Exaggeration'],,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Exaggeration'],,,,,,,,,,
xkcd_2353,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2373,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration', 'Comparison']",['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration', 'Comparison']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration', 'Comparison']",,,,,,,,,,
xkcd_2397,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Dark', 'Sarcasm']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm', 'Pun', 'Dark']",,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Dark', 'Sarcasm']",,,,,,,,,,
xkcd_2444,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2538,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],['Text'],['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2592,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2604,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Surprise'],['Yes'],"['Present, do not contribute']",['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Surprise'],,,,,,,,,,
xkcd_2650,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Comparison'],['Yes'],['Absent'],['4'],['Text'],"['Comparison', 'Sarcasm', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2716,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2768,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Comparison', 'Pun']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2802,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,,,,,,,['No'],"['Present, do not contribute']",['NA'],['NA'],['NA'],,,,,,,,,,
xkcd_2873,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2925,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Exaggeration']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Sarcasm', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xkcd_2965,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_2,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_6,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Personification']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Personification']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_10,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Silliness', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_14,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_18,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_23,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_27,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_31,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Exaggeration']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_35,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,['Yes'],['Absent'],['1'],['Text'],['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_42,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Personification'],,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_46,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Pun']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_50,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_54,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_58,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_62,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_68,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Personification']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Personification']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_73,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_77,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_81,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Surprise', 'Personification']",,,,,,,,,,
they_can_talk_85,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_89,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
