comic_id,Q1,Q2,Q3,Q4,Q5
smbc_1284,['Yes'],['Absent'],['2'],['Visual'],['Surprise']
smbc_1292,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Comparison']"
smbc_1297,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_1329,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_1382,['Yes'],"['Present, contribute']",['1'],['Visual'],['Surprise']
smbc_1383,['Yes'],['Absent'],['1'],['Text'],['Pun']
smbc_1392,['Yes'],"['Present, contribute']",['1'],['Text'],"['Surprise', 'Exaggeration', 'Sarcasm']"
smbc_1422,['Yes'],"['Present, contribute']",['1'],['Text'],['Sarcasm']
smbc_1433,['Yes'],"['Present, contribute']",['1'],['Visual'],['Dark']
smbc_1434,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_1472,['Yes'],['Absent'],['5'],['Text'],"['Comparison', 'Exaggeration']"
smbc_1530,['Yes'],['Absent'],['4'],['Text'],['Personification']
smbc_1560,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_1571,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_1572,['Yes'],"['Present, contribute']",['1'],['Both'],['Pun']
smbc_1587,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_1599,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_1620,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
smbc_1624,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_1645,['Yes'],['Absent'],['9'],['Visual'],['Personification']
smbc_1647,['Yes'],['Absent'],['10'],['Text'],"['Comparison', 'Sarcasm']"
smbc_1658,['Yes'],['Absent'],['2'],['Text'],['Comparison']
smbc_1671,['Yes'],['Absent'],['4'],['Both'],['Surprise']
smbc_1734,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_1756,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Exaggeration']"
smbc_1813,['Yes'],['Absent'],['1'],['Both'],['Dark']
smbc_1876,['Yes'],['Absent'],['9'],['Both'],"['Surprise', 'Exaggeration', 'Comparison', 'Dark']"
smbc_1878,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_1886,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
smbc_1893,['Yes'],['Absent'],['3'],['Text'],['Comparison']
smbc_1908,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
smbc_1918,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_1922,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_1940,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
smbc_1950,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_1958,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_1975,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_1979,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
smbc_1991,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_2030,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_2063,['Yes'],['Absent'],['3'],['Text'],['Dark']
smbc_2071,['Yes'],['Absent'],['4'],['Text'],['Dark']
smbc_2085,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_2089,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Silliness']"
smbc_2097,['Yes'],['Absent'],['2'],['Both'],['Silliness']
smbc_2124,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_2175,['Yes'],['Absent'],['1'],['Both'],['Comparison']
smbc_2217,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_2226,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_2245,['Yes'],['Absent'],['2'],['Both'],"['Exaggeration', 'Silliness']"
smbc_2264,['Yes'],['Absent'],['4'],['Both'],"['Silliness', 'Surprise']"
smbc_2265,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_2266,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_2306,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Surprise', 'Pun']"
smbc_2312,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Surprise']"
smbc_2359,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Exaggeration']"
smbc_2395,['Yes'],['Absent'],['1'],['Text'],['Dark']
smbc_2399,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_2417,['Yes'],['Absent'],['3'],['Both'],['Personification']
smbc_2456,['Yes'],['Absent'],['4'],['Text'],['Silliness']
smbc_2464,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Surprise']"
smbc_2480,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
smbc_2504,['Yes'],['Absent'],['3'],['Visual'],"['Surprise', 'Dark']"
smbc_2543,['Yes'],['Absent'],['1'],['Both'],"['Pun', 'Silliness']"
smbc_2569,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_2580,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_2594,['Yes'],['Absent'],['3'],['Text'],['Comparison']
smbc_2597,['Yes'],['Absent'],['1'],['Visual'],['Personification']
smbc_2601,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_2623,['Yes'],"['Present, contribute']",['1'],['Both'],['Exaggeration']
smbc_2640,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Surprise', 'Dark']"
smbc_2651,['Yes'],['Absent'],['1'],['Both'],"['Exaggeration', 'Silliness']"
smbc_2661,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Personification']"
smbc_2663,['Yes'],['Absent'],['7'],['Both'],['Exaggeration']
smbc_2666,['Yes'],['Absent'],['1'],['Both'],['Personification']
smbc_2676,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_2678,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_2681,['Yes'],['Absent'],['6'],['Text'],['Silliness']
smbc_2698,['Yes'],['Absent'],['5'],['Both'],['Surprise']
smbc_2705,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_2720,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_2744,['Yes'],['Absent'],['5'],['Text'],['Personification']
smbc_2758,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_2772,['Yes'],['Absent'],['1'],['Both'],['Comparison']
smbc_2782,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Surprise']"
smbc_2813,['Yes'],['Absent'],['5'],['Both'],"['Comparison', 'Silliness']"
smbc_2814,['Yes'],['Absent'],['3'],['Text'],['Comparison']
smbc_2819,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_2852,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
smbc_2863,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Surprise', 'Exaggeration']"
smbc_2864,['Yes'],['Absent'],['4'],['Both'],['Dark']
smbc_2876,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
smbc_2904,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Exaggeration', 'Surprise']"
smbc_2911,['Yes'],['Absent'],['4'],['Both'],['Silliness']
smbc_2919,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_2929,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_2933,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_2936,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_2952,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration']"
smbc_2969,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']"
smbc_2972,['Yes'],['Absent'],['1'],['Text'],['Pun']
smbc_2975,['Yes'],['Absent'],['2'],['Both'],"['Comparison', 'Sarcasm', 'Exaggeration']"
smbc_3001,['Yes'],['Absent'],['2'],['Both'],"['Comparison', 'Exaggeration']"
smbc_3021,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
smbc_3033,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3036,['Yes'],['Absent'],['3'],['Both'],"['Exaggeration', 'Silliness']"
smbc_3043,['Yes'],['Absent'],['3'],['Both'],['Surprise']
smbc_3069,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
smbc_3086,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Silliness']"
smbc_3089,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3128,['Yes'],['Absent'],['6'],['Text'],['Dark']
smbc_3131,['Yes'],['Absent'],['6'],['Text'],['Exaggeration']
smbc_3145,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3171,['Yes'],['Absent'],['2'],['Visual'],"['Silliness', 'Surprise']"
smbc_3191,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_3227,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration', 'Sarcasm', 'Pun']"
smbc_3231,['Yes'],"['Present, contribute']",['4'],['Text'],['Surprise']
smbc_3249,['Yes'],['Absent'],['4'],['Text'],['Silliness']
smbc_3251,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_3271,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_3278,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3288,['Yes'],['Absent'],['1'],['Visual'],"['Surprise', 'Silliness']"
smbc_3289,['Yes'],"['Present, contribute']",['2'],['Both'],['Dark']
smbc_3291,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Pun']"
smbc_3330,['Yes'],['Absent'],['2'],['Text'],['Comparison']
smbc_3336,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Pun']"
smbc_3341,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_3347,['Yes'],['Absent'],['7'],['Text'],"['Exaggeration', 'Silliness']"
smbc_3351,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']"
smbc_3370,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_3383,['Yes'],['Absent'],['1'],['Both'],['Dark']
smbc_3385,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
smbc_3419,['Yes'],['Absent'],['9'],['Text'],['Surprise']
smbc_3477,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Exaggeration']"
smbc_3531,['Yes'],"['Present, contribute']",['3'],['Both'],['Surprise']
smbc_3542,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Surprise']"
smbc_3550,['Yes'],['Absent'],['3'],['Text'],['Silliness']
smbc_3553,['Yes'],['Absent'],['2'],['Text'],['Pun']
smbc_3558,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
smbc_3583,['Yes'],['Absent'],['3'],['Visual'],"['Exaggeration', 'Surprise']"
smbc_3591,['Yes'],['Absent'],['1'],['Visual'],['Dark']
smbc_3593,['Yes'],['Absent'],['1'],['Text'],"['Sarcasm', 'Silliness']"
smbc_3610,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
smbc_3620,['Yes'],['Absent'],['4'],['Both'],['Silliness']
smbc_3624,['Yes'],['Absent'],['1'],['Text'],['Pun']
smbc_3628,['Yes'],['Absent'],['4'],['Both'],['Silliness']
smbc_3636,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
smbc_3637,['Yes'],['Absent'],['4'],['Text'],['Sarcasm']
smbc_3657,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_3684,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_3690,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_3695,['Yes'],"['Present, contribute']",['2'],['Both'],['Surprise']
smbc_3716,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm']"
smbc_3730,['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Silliness']"
smbc_3747,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_3765,['Yes'],['Absent'],['4'],['Both'],['Surprise']
smbc_3785,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Dark']"
smbc_3790,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_3796,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_3811,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3854,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3865,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_3918,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_3921,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Silliness']"
smbc_3940,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_3962,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_3971,['Yes'],['Absent'],['2'],['Both'],['Pun']
smbc_4007,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']"
smbc_4023,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_4049,['Yes'],['Absent'],['2'],['Text'],"['Sarcasm', 'Exaggeration', 'Silliness']"
smbc_4065,['Yes'],['Absent'],['3'],['Both'],['Surprise']
smbc_4092,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise', 'Comparison']"
smbc_4095,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_4100,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_4102,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
smbc_4105,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_4125,['Yes'],['Absent'],['4'],['Text'],['Surprise']
smbc_4129,['Yes'],"['Present, contribute']",['1'],['Both'],"['Exaggeration', 'Silliness']"
smbc_4159,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_4169,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_4185,['Yes'],['Absent'],['3'],['Visual'],['Surprise']
smbc_4254,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration']"
smbc_4290,['Yes'],['Absent'],['5'],['Text'],['Surprise']
smbc_4323,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_4351,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']"
smbc_4362,['Yes'],['Absent'],['4'],['Text'],['Silliness']
smbc_4364,['Yes'],['Absent'],['1'],['Visual'],['Dark']
smbc_4384,['Yes'],['Absent'],['5'],['Text'],"['Silliness', 'Exaggeration']"
smbc_4385,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_4409,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_4473,['Yes'],['Absent'],['3'],['Both'],"['Surprise', 'Dark']"
smbc_4476,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_4478,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_4524,['Yes'],['Absent'],['1'],['Both'],['Pun']
smbc_4546,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
smbc_4548,['Yes'],['Absent'],['1'],['Text'],['Personification']
smbc_4582,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_4586,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Surprise']"
smbc_4590,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_4606,['Yes'],['Absent'],['7'],['Both'],['Surprise']
smbc_4607,['Yes'],['Absent'],['1'],['Text'],['Dark']
smbc_4625,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_4641,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_4660,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Sarcasm']"
smbc_4664,['Yes'],"['Present, contribute']",['5'],['Visual'],"['Dark', 'Exaggeration', 'Silliness']"
smbc_4765,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
smbc_4789,['Yes'],['Absent'],['4'],['Text'],"['Comparison', 'Exaggeration']"
smbc_4818,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
smbc_4879,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_4885,['Yes'],['Absent'],['2'],['Both'],['Surprise']
smbc_4889,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_4895,['Yes'],['Absent'],['2'],['Visual'],['Surprise']
smbc_4972,['Yes'],['Absent'],['4'],['Text'],['Surprise']
smbc_4993,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5006,['Yes'],['Absent'],['5'],['Text'],['Pun']
smbc_5018,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_5044,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_5046,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5128,['No'],['Absent'],['NA'],['NA'],['NA']
smbc_5133,['Yes'],['Absent'],['4'],['Text'],"['Exaggeration', 'Silliness']"
smbc_5161,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5188,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5202,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5256,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Surprise', 'Pun']"
smbc_5285,['No'],['Absent'],['NA'],['NA'],['NA']
smbc_5300,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_5310,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5317,['Yes'],"['Present, contribute']",['1'],['Both'],['Dark']
smbc_5331,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_5361,['Yes'],['Absent'],['6'],['Text'],['Exaggeration']
smbc_5423,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']"
smbc_5488,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_5495,['Yes'],['Absent'],['4'],['Text'],['Surprise']
smbc_5497,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5501,['Yes'],['Absent'],['6'],['Both'],"['Dark', 'Exaggeration']"
smbc_5570,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
smbc_5584,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
smbc_5587,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_5598,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_5606,['Yes'],['Absent'],['2'],['Text'],['Surprise']
smbc_5628,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_5640,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_5649,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_5664,['Yes'],['Absent'],['6'],['Text'],['Surprise']
smbc_5674,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
smbc_5741,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_5751,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise', 'Exaggeration']"
smbc_5759,['Yes'],['Absent'],['2'],['Text'],['Silliness']
smbc_5766,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5809,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_5818,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5825,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
smbc_5830,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_5837,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']"
smbc_5845,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5846,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_5860,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Comparison', 'Dark']"
smbc_5869,['Yes'],['Absent'],['3'],['Both'],['Surprise']
smbc_5879,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_5891,['Yes'],['Absent'],['1'],['Visual'],"['Silliness', 'Surprise']"
smbc_5901,['Yes'],['Absent'],['1'],['Both'],['Dark']
smbc_5952,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_5971,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Silliness']"
smbc_5998,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration', 'Surprise']"
smbc_6078,['Yes'],"['Present, contribute']",['7'],['Text'],"['Surprise', 'Dark']"
smbc_6105,['Yes'],['Absent'],['1'],['Both'],['Comparison']
smbc_6113,['Yes'],"['Present, contribute']",['4'],['Both'],['Silliness']
smbc_6115,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
smbc_6122,['Yes'],['Absent'],['1'],['Text'],['Dark']
smbc_6133,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_6158,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
smbc_6159,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Pun']"
smbc_6168,['Yes'],['Absent'],['4'],['Text'],['Silliness']
smbc_6223,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_6235,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_6247,['Yes'],"['Present, contribute']",['1'],['Both'],"['Exaggeration', 'Silliness', 'Comparison']"
smbc_6272,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Dark']"
smbc_6326,['Yes'],['Absent'],['3'],['Text'],['Silliness']
smbc_6351,['Yes'],['Absent'],['1'],['Text'],['Pun']
smbc_6361,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_6366,['Yes'],['Absent'],['3'],['Text'],['Surprise']
smbc_6392,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_6408,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Pun']"
smbc_6413,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
smbc_6418,['Yes'],['Absent'],['1'],['Text'],['Surprise']
smbc_6446,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Surprise']"
smbc_6448,['Yes'],['Absent'],['4'],['Text'],['Dark']
smbc_6461,['Yes'],['Absent'],['1'],['Text'],['Pun']
smbc_6497,['Yes'],['Absent'],['4'],['Both'],"['Surprise', 'Dark']"
smbc_6522,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_6533,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_6552,['Yes'],['Absent'],['1'],['Both'],['Silliness']
smbc_6606,['Yes'],['Absent'],['2'],['Both'],"['Comparison', 'Exaggeration']"
smbc_6608,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_6609,['Yes'],['Absent'],['2'],['Both'],['Surprise']
smbc_6650,['Yes'],['Absent'],['3'],['Both'],"['Surprise', 'Dark']"
smbc_6656,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_6724,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_6753,['Yes'],['Absent'],['1'],['Text'],['Comparison']
smbc_6756,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_6815,['Yes'],['Absent'],['4'],['Text'],['Surprise']
smbc_6846,['Yes'],['Absent'],['1'],['Both'],['Surprise']
smbc_6849,['Yes'],['Absent'],['7'],['Text'],['Exaggeration']
smbc_6873,['Yes'],['Absent'],['7'],['Text'],"['Exaggeration', 'Silliness']"
smbc_7034,['Yes'],['Absent'],['3'],['Text'],['Comparison']
smbc_7077,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
smbc_7078,['Yes'],['Absent'],['1'],['Text'],['Silliness']
smbc_7083,['Yes'],['Absent'],['4'],['Text'],['Silliness']
smbc_7107,['Yes'],['Absent'],['6'],['Text'],['Silliness']
they_can_talk_1,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_2,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_3,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_4,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_5,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_6,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Personification']"
they_can_talk_7,['Yes'],['Absent'],['2'],['Visual'],['Personification']
they_can_talk_8,['Yes'],['Absent'],['4'],['Text'],['Personification']
they_can_talk_9,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_10,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Surprise']"
they_can_talk_11,['Yes'],['Absent'],['3'],['Both'],['Sarcasm']
they_can_talk_12,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_13,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_14,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Personification']"
they_can_talk_15,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Exaggeration']"
they_can_talk_16,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_17,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_18,['Yes'],['Absent'],['1'],['Both'],['Surprise']
they_can_talk_19,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Sarcasm']"
they_can_talk_20,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_21,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_23,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_24,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_25,['Yes'],['Absent'],['4'],['Visual'],['Personification']
